item_id,item_type,repo,title,status,created_date,link,notes
projexa#42-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #42] Migrate to veridian-ui-kit's real shell/composer/panel/header components,merged_with_undone_work,2026-07-19T04:21:55Z,https://github.com/FChecklist/projexa/pull/42,Unchecked items: 1
projexa#38-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #38] Adopt veridian-ui-kit: exact VERIDIAN colors/fonts + merged Home page,merged_with_undone_work,2026-07-18T15:49:14Z,https://github.com/FChecklist/projexa/pull/38,
projexa#36-followup,followup,FChecklist/projexa,"[FOLLOWUP from PR #36] Marketing site redesign: integrated homepage + How It Works page + contact capture, remove pricing/self-serve CTAs",merged_with_undone_work,2026-07-17T08:52:54Z,https://github.com/FChecklist/projexa/pull/36,Unchecked items: 6
projexa#35-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #35] Show real e-signature status for pending-approval change orders,merged_with_undone_work,2026-07-17T07:40:48Z,https://github.com/FChecklist/projexa/pull/35,Unchecked items: 5
projexa#34-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #34] Remove confirmed-dead status-badge and compliance-chart UI components,merged_with_undone_work,2026-07-17T06:27:35Z,https://github.com/FChecklist/projexa/pull/34,
projexa#33-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #33] Knowledge Base/Wiki: honest disclosure for the New Page/Save session gap,merged_with_undone_work,2026-07-17T06:13:35Z,https://github.com/FChecklist/projexa/pull/33,Unchecked items: 1
projexa#31-followup,followup,FChecklist/projexa,"[FOLLOWUP from PR #31] Add CI workflow: Lint, Type Check, Build",merged_with_undone_work,2026-07-17T05:52:09Z,https://github.com/FChecklist/projexa/pull/31,
projexa#28-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #28] Full Report & Analysis Catalog tab on the Reports page,merged_with_undone_work,2026-07-16T04:46:07Z,https://github.com/FChecklist/projexa/pull/28,Unchecked items: 2
projexa#27-followup,followup,FChecklist/projexa,"[FOLLOWUP from PR #27] Priority 17 final gap: company/office selector for Quotations, Sales Orders, Purchase Orders",merged_with_undone_work,2026-07-16T03:24:40Z,https://github.com/FChecklist/projexa/pull/27,Unchecked items: 1
projexa#26-followup,followup,FChecklist/projexa,"[FOLLOWUP from PR #26] Priority 17: roll out the company/office selector to Leads, Employees/Leave, Budgets",merged_with_undone_work,2026-07-15T19:22:43Z,https://github.com/FChecklist/projexa/pull/26,Unchecked items: 1
projexa#25-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #25] Priority 17 re-sweep: resolve org base currency instead of hardcoded INR/rupee,merged_with_undone_work,2026-07-15T18:58:48Z,https://github.com/FChecklist/projexa/pull/25,Unchecked items: 1
projexa#24-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #24] Fix hardcoded ₹ fallback in Quotations/Sales-Orders/Purchase-Orders currency display,merged_with_undone_work,2026-07-15T15:14:14Z,https://github.com/FChecklist/projexa/pull/24,Unchecked items: 1
projexa#23-followup,followup,FChecklist/projexa,"[FOLLOWUP from PR #23] Priority 19 Part 2, Workstream B+C: wire accounts lookup into Budgets + hide India-only fields for non-IN orgs",merged_with_undone_work,2026-07-15T07:08:29Z,https://github.com/FChecklist/projexa/pull/23,Unchecked items: 1
projexa#22-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #22] Priority 17 Wave 1: multi-currency Selling & Buying UI,merged_with_undone_work,2026-07-15T05:40:44Z,https://github.com/FChecklist/projexa/pull/22,Unchecked items: 2
projexa#21-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #21] Reports page: guard against stale/out-of-order report responses,merged_with_undone_work,2026-07-15T05:31:39Z,https://github.com/FChecklist/projexa/pull/21,Unchecked items: 1
projexa#20-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #20] PLATFORM-01 Wave 2: wire next-intl for real (PROJEXA i18n),merged_with_undone_work,2026-07-15T04:57:00Z,https://github.com/FChecklist/projexa/pull/20,Unchecked items: 2
projexa#19-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #19] Priority 17 Wave 1: Sprints/Wiki/Time Tracking/Knowledge Base UI,merged_with_undone_work,2026-07-15T05:14:02Z,https://github.com/FChecklist/projexa/pull/19,Unchecked items: 2
projexa#17-followup,followup,FChecklist/projexa,[FOLLOWUP from PR #17] Priority 17 Wave 1: Inventory/Stock + Procurement workflow pages,merged_with_undone_work,2026-07-15T05:32:00Z,https://github.com/FChecklist/projexa/pull/17,Unchecked items: 1
claude-control#219-followup,followup,FChecklist/claude-control,[FOLLOWUP from PR #219] fix(task-gateway): wire cmd_start through resource_governor.py real stop-work gate,merged_with_undone_work,2026-08-14T09:09:10Z,https://github.com/FChecklist/claude-control/pull/219,
claude-control#199-followup,followup,FChecklist/claude-control,[FOLLOWUP from PR #199] RCA: UMR-20260813-130245-6a26 killed,merged_with_undone_work,2026-08-13T23:24:41Z,https://github.com/FChecklist/claude-control/pull/199,
claude-control#185-followup,followup,FChecklist/claude-control,"[FOLLOWUP from PR #185] Resolve conflict, audit and land veridian-scripts PR 322 - per-task progress files remove the shared PROGRESS.md conflict blocking 73 open PRs",merged_with_undone_work,2026-08-13T21:19:28Z,https://github.com/FChecklist/claude-control/pull/185,
claude-control#183-followup,followup,FChecklist/claude-control,[FOLLOWUP from PR #183] docs: RCA UMR-20260813-085817-41b9 second pass,merged_with_undone_work,2026-08-13T20:23:21Z,https://github.com/FChecklist/claude-control/pull/183,
claude-control#179-followup,followup,FChecklist/claude-control,"[FOLLOWUP from PR #179] docs: RCA for UMR-20260813-060311-6eea -- confirmed 4th duplicate RCA dispatch, no new gap",merged_with_undone_work,2026-08-13T19:31:46Z,https://github.com/FChecklist/claude-control/pull/179,
claude-control#176-followup,followup,FChecklist/claude-control,"[FOLLOWUP from PR #176] docs: RCA for UMR-20260813-175203-faca -- veridian-scripts PR #317 false-premise, not merged",merged_with_undone_work,2026-08-13T19:04:38Z,https://github.com/FChecklist/claude-control/pull/176,
claude-control#173-followup,followup,FChecklist/claude-control,[FOLLOWUP from PR #173] docs: real RCA for UMR-20260813-170234-5828 -- killed status corrected to completed_unmerged,merged_with_undone_work,2026-08-13T18:40:12Z,https://github.com/FChecklist/claude-control/pull/173,
claude-control#169-followup,followup,FChecklist/claude-control,[FOLLOWUP from PR #169] docs: verification audit of P1 UMR-20260806-171945-5767 -- audit gap + regressed deploy drift found,merged_with_undone_work,2026-08-13T16:48:16Z,https://github.com/FChecklist/claude-control/pull/169,
claude-control#148-followup,followup,FChecklist/claude-control,[FOLLOWUP from PR #148] docs: real dedup + root-cause finding for UMR-20260813-092654-326b (bug behind the no-op-blocker premise),merged_with_undone_work,2026-08-13T14:08:58Z,https://github.com/FChecklist/claude-control/pull/148,
claude-control#139-followup,followup,FChecklist/claude-control,[FOLLOWUP from PR #139] Real re-check: PR #135 already merged (no conflict) + duplication check confirms financial-escalation policy already exists,merged_with_undone_work,2026-08-13T10:54:06Z,https://github.com/FChecklist/claude-control/pull/139,
claude-control#135-followup,followup,FChecklist/claude-control,[FOLLOWUP from PR #135] Amendment: financial-only Owner-decision escalation scope (real work landed in veridian-scripts#292),merged_with_undone_work,2026-08-13T10:40:46Z,https://github.com/FChecklist/claude-control/pull/135,
claude-control#122-followup,followup,FChecklist/claude-control,"[FOLLOWUP from PR #122] docs: carry forward 9 real registries entries (minimal, replaces PR #121)",merged_with_undone_work,2026-08-02T15:56:18Z,https://github.com/FChecklist/claude-control/pull/122,Unchecked items: 1
claude-control#119-followup,followup,FChecklist/claude-control,[FOLLOWUP from PR #119] Add auto-resume for Claude Code usage-limit hits (worker/supervisor/doc-worker + tmux),merged_with_undone_work,2026-07-31T19:39:54Z,https://github.com/FChecklist/claude-control/pull/119,
claude-control#116-followup,followup,FChecklist/claude-control,[FOLLOWUP from PR #116] Fix watchdog step_2 known_fixes gating + wire skip_escalation_when_activating,merged_with_undone_work,2026-08-16T09:43:21Z,https://github.com/FChecklist/claude-control/pull/116,Unchecked items: 1
claude-control#115-followup,followup,FChecklist/claude-control,[FOLLOWUP from PR #115] Fix periodic-checkpoint heartbeat starved by its own task's cgroup memory throttling,merged_with_undone_work,2026-07-28T11:06:21Z,https://github.com/FChecklist/claude-control/pull/115,Unchecked items: 1
claude-control#112-followup,followup,FChecklist/claude-control,[FOLLOWUP from PR #112] phase_9_gateway_knowledge_sync_infrastructure: real G05 hop for VERIDIAN-v2 prompt execution,merged_with_undone_work,2026-07-27T09:35:30Z,https://github.com/FChecklist/claude-control/pull/112,Unchecked items: 2
claude-control#110-followup,followup,FChecklist/claude-control,"[FOLLOWUP from PR #110] Add Server Resource Governor: queue, per-metric 99% cap, dedup (watchdog-timer incident fix)",merged_with_undone_work,2026-07-27T07:09:05Z,https://github.com/FChecklist/claude-control/pull/110,
claude-control#94-followup,followup,FChecklist/claude-control,[FOLLOWUP from PR #94] Tier2: fix and redispatch 14 real audit-fail tasks,merged_with_undone_work,2026-07-26T17:15:33Z,https://github.com/FChecklist/claude-control/pull/94,
claude-control#90-followup,followup,FChecklist/claude-control,[FOLLOWUP from PR #90] System scan: fix 2 real registry mis-citations + 4 stale PR/catalog statuses in MASTER_INDEX.yaml,merged_with_undone_work,2026-07-26T16:02:08Z,https://github.com/FChecklist/claude-control/pull/90,
claude-control#86-followup,followup,FChecklist/claude-control,"[FOLLOWUP from PR #86] Analysis+update: re-verify 20-engine/10-gateway phase state, register 4 new gates",merged_with_undone_work,2026-07-26T10:39:23Z,https://github.com/FChecklist/claude-control/pull/86,
claude-control#83-followup,followup,FChecklist/claude-control,[FOLLOWUP from PR #83] Re-verify 20-engine inventory (2 days stale) + report Auditor Engine status,merged_with_undone_work,2026-08-16T09:41:17Z,https://github.com/FChecklist/claude-control/pull/83,
claude-control#79-followup,followup,FChecklist/claude-control,[FOLLOWUP from PR #79] Add DDL pre-flight authorization gate to task dispatch,merged_with_undone_work,2026-07-26T11:59:10Z,https://github.com/FChecklist/claude-control/pull/79,Unchecked items: 1
claude-control#74-followup,followup,FChecklist/claude-control,"[FOLLOWUP from PR #74] Fix PR #72's two AUDIT:FAIL defects, re-land VERIDIAN v2 phase_2/phase_5 UX amendment",merged_with_undone_work,2026-07-25T19:02:59Z,https://github.com/FChecklist/claude-control/pull/74,
claude-control#56-followup,followup,FChecklist/claude-control,[FOLLOWUP from PR #56] phase5-full-repo-wide-enforcement-dictionary-completion,merged_with_undone_work,2026-07-24T22:22:38Z,https://github.com/FChecklist/claude-control/pull/56,
claude-control#48-followup,followup,FChecklist/claude-control,[FOLLOWUP from PR #48] phase4-migrate-existing-hardcoded-examples-to-registered,merged_with_undone_work,2026-07-24T18:42:00Z,https://github.com/FChecklist/claude-control/pull/48,Unchecked items: 1
claude-control#15-followup,followup,FChecklist/claude-control,[FOLLOWUP from PR #15] Fix supervisor-entrypoint.sh false-blocked tier1 merge report,merged_with_undone_work,2026-07-24T06:47:41Z,https://github.com/FChecklist/claude-control/pull/15,Unchecked items: 1
claude-control#9-followup,followup,FChecklist/claude-control,[FOLLOWUP from PR #9] Phase 15: document task-gateway.py close blocker in PROGRESS.md,merged_with_undone_work,2026-07-23T20:26:39Z,https://github.com/FChecklist/claude-control/pull/9,
compliance-tracker#1219-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #1219] AI Engineering Quality: structured logger + route error-handling CI check,merged_with_undone_work,2026-08-15T07:16:19Z,https://github.com/FChecklist/compliance-tracker/pull/1219,
compliance-tracker#1203-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #1203] ops: durably disable veridian-directive-engine.service (UMR-20260806-110055-de92),merged_with_undone_work,2026-08-15T04:41:41Z,https://github.com/FChecklist/compliance-tracker/pull/1203,
compliance-tracker#1154-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #1154] docs: RCA for UMR-20260814-101712-eb50 status-run, write-back gap already self-corrected, no fix needed",merged_with_undone_work,2026-08-14T12:58:29Z,https://github.com/FChecklist/compliance-tracker/pull/1154,Unchecked items: 1
compliance-tracker#1122-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #1122] docs: RCA of UMR-20260813-060311-6eea -- real fixes merged as veridian-scripts PR 341+344,merged_with_undone_work,2026-08-14T01:59:07Z,https://github.com/FChecklist/compliance-tracker/pull/1122,
compliance-tracker#1080-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #1080] docs: RCA for killed UMR-20260808-175055-cebd, stuck-task SIGKILL working as designed",merged_with_undone_work,2026-08-13T14:41:39Z,https://github.com/FChecklist/compliance-tracker/pull/1080,
compliance-tracker#1073-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #1073] fix(ocid020): gtm cat17 root-cause pin (webkit) + cat23 real a11y fix (H6) -- UMR-20260809-011903-335e,merged_with_undone_work,2026-08-09T02:12:33Z,https://github.com/FChecklist/compliance-tracker/pull/1073,
compliance-tracker#1016-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #1016] fix(crm): close leads/opportunities RBAC gap -- own-record-or-manager gate,merged_with_undone_work,2026-08-14T02:33:35Z,https://github.com/FChecklist/compliance-tracker/pull/1016,
compliance-tracker#960-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #960] docs: OCID-064 fold-in closure bookkeeping (UMR-20260804-073906-3dd0),merged_with_undone_work,2026-08-05T15:34:57Z,https://github.com/FChecklist/compliance-tracker/pull/960,Unchecked items: 2
compliance-tracker#938-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #938] feat: real, automated reviewer != author identity guard (UMR-20260805-091629-d8e3)",merged_with_undone_work,2026-08-05T09:37:27Z,https://github.com/FChecklist/compliance-tracker/pull/938,Unchecked items: 1
compliance-tracker#934-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #934] fix: real Metadata Index Coverage Check failure -- index the SEC-07 gate files,merged_with_undone_work,2026-08-05T03:31:58Z,https://github.com/FChecklist/compliance-tracker/pull/934,
compliance-tracker#932-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #932] docs: real, permanent governance record -- Hard Rule 7 violation, PR #886",merged_with_undone_work,2026-08-05T03:20:24Z,https://github.com/FChecklist/compliance-tracker/pull/932,
compliance-tracker#911-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #911] docs(OCID-061): registration-only -- Universal Deterministic Input Runtime and Intent Resolution Certification,merged_with_undone_work,2026-08-05T15:25:21Z,https://github.com/FChecklist/compliance-tracker/pull/911,Unchecked items: 1
compliance-tracker#910-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #910] docs: OCID-060 registration only -- real UMR linked to OCID-059, PR #874 cross-referenced, freeze gate recorded",merged_with_undone_work,2026-08-05T09:50:20Z,https://github.com/FChecklist/compliance-tracker/pull/910,Unchecked items: 1
compliance-tracker#898-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #898] OCID-020 Group F: real /api/me 500 regression found live on projexa-ai.com,merged_with_undone_work,2026-08-04T15:12:28Z,https://github.com/FChecklist/compliance-tracker/pull/898,Unchecked items: 2
compliance-tracker#895-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #895] OCID-020 concrete redirect: live re-verification, both gaps not reproduced",merged_with_undone_work,2026-08-04T14:03:26Z,https://github.com/FChecklist/compliance-tracker/pull/895,Unchecked items: 1
compliance-tracker#876-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #876] docs: OCID-062 Server Authority and Mini VERIDIAN Execution Architecture,merged_with_undone_work,2026-08-04T08:11:15Z,https://github.com/FChecklist/compliance-tracker/pull/876,Unchecked items: 1
compliance-tracker#875-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #875] OCID-058: real UTR/execution-architecture discovery+verification (no new architecture),merged_with_undone_work,2026-08-05T14:40:40Z,https://github.com/FChecklist/compliance-tracker/pull/875,Unchecked items: 1
compliance-tracker#874-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #874] docs: OCID-060 honest final platform audit report (OCID-012 through OCID-059),merged_with_undone_work,2026-08-05T09:57:44Z,https://github.com/FChecklist/compliance-tracker/pull/874,Unchecked items: 1
compliance-tracker#869-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #869] docs: OCID-054 real org-wide repository discovery/inventory + security scan,merged_with_undone_work,2026-08-05T10:25:13Z,https://github.com/FChecklist/compliance-tracker/pull/869,Unchecked items: 1
compliance-tracker#867-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #867] docs: register OCID-053 -- Universal Knowledge/Reference Graph, UMR Integrity + Orphan/Duplicate Detection Reports",merged_with_undone_work,2026-08-05T10:17:02Z,https://github.com/FChecklist/compliance-tracker/pull/867,Unchecked items: 1
compliance-tracker#866-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #866] docs: OCID-057 real Universal Knowledge Register/Graph/Dedup/Broken-Reference/Orphan report,merged_with_undone_work,2026-08-05T10:10:06Z,https://github.com/FChecklist/compliance-tracker/pull/866,Unchecked items: 1
compliance-tracker#865-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #865] GAP-OCID-049: implement Tasks A/B/C/E (assistants_per_user enforcement + admin plan UI),merged_with_undone_work,2026-08-04T04:50:01Z,https://github.com/FChecklist/compliance-tracker/pull/865,Unchecked items: 1
compliance-tracker#863-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #863] docs: find + fix real root cause of GAP-PRODUCT-BRANCHES-LIVE-VS-DIRECT-READ-DISCREPANCY,merged_with_undone_work,2026-08-04T03:22:48Z,https://github.com/FChecklist/compliance-tracker/pull/863,Unchecked items: 2
compliance-tracker#862-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #862] chore: remove stale ACTIVE-CLAIMS.yaml active entry, superseded by real completed work",merged_with_undone_work,2026-08-04T02:32:32Z,https://github.com/FChecklist/compliance-tracker/pull/862,Unchecked items: 2
compliance-tracker#860-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #860] docs: complete GAP-OCID038-PROJEXA-OWN-SCHEMA's 3 real next steps + correct a real grep miscount,merged_with_undone_work,2026-08-04T01:54:15Z,https://github.com/FChecklist/compliance-tracker/pull/860,Unchecked items: 2
compliance-tracker#859-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #859] docs: real discovery brief for GAP-OCID038-PROJEXA-DOMAIN-BRAND-MISMATCH + GAP-OCID038-PROJEXA-OWN-SCHEMA,merged_with_undone_work,2026-08-04T01:34:02Z,https://github.com/FChecklist/compliance-tracker/pull/859,Unchecked items: 2
compliance-tracker#856-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #856] fix: GAP-OCID038-TASKENGINE-MOTHERROUTER-UNWIRED -- wire task-execution-engine.ts to Mother Router,merged_with_undone_work,2026-08-04T01:09:34Z,https://github.com/FChecklist/compliance-tracker/pull/856,Unchecked items: 2
compliance-tracker#854-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #854] OCID-038 real implementation: close GAP-OCID038-OCID035-DUPLICATE-PRS, resolve host-contention build-gate block",merged_with_undone_work,2026-08-04T00:55:03Z,https://github.com/FChecklist/compliance-tracker/pull/854,Unchecked items: 2
compliance-tracker#853-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #853] fix: GAP-VERI-CHAT-NO-VISIBLE-DETERMINISTIC-VS-AI-SIGNAL -- visible AI-vs-deterministic marker on /home,merged_with_undone_work,2026-08-04T02:39:49Z,https://github.com/FChecklist/compliance-tracker/pull/853,Unchecked items: 1
compliance-tracker#852-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #852] fix: GAP-ERP-SALES-CONSTRUCTION-PMS-NO-SELF-SERVICE-ENABLEMENT-API -- real self-service enablement routes,merged_with_undone_work,2026-08-04T00:32:47Z,https://github.com/FChecklist/compliance-tracker/pull/852,Unchecked items: 2
compliance-tracker#844-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #844] OCID-051 complete: cross-surface certification (browser + Mobile PWA), all real checks pass",merged_with_undone_work,2026-08-03T20:17:14Z,https://github.com/FChecklist/compliance-tracker/pull/844,
compliance-tracker#833-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #833] docs: confirm PR #830 merged, OCID-047 RESPONSIBILITY-axis fully live on main",merged_with_undone_work,2026-08-03T18:39:21Z,https://github.com/FChecklist/compliance-tracker/pull/833,
compliance-tracker#824-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #824] chore: register OCID-047 responsibility-axis claim, note PR #823 collision",merged_with_undone_work,2026-08-03T15:40:13Z,https://github.com/FChecklist/compliance-tracker/pull/824,
compliance-tracker#822-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #822] test: real OCID-052 Item 2+3 execution -- deterministic PASS + 2 new real VERI Chat findings,merged_with_undone_work,2026-08-03T14:58:06Z,https://github.com/FChecklist/compliance-tracker/pull/822,
compliance-tracker#820-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #820] docs: governance-YAML parse guardrail script (real work product, CI wiring blocked on OAuth scope)",merged_with_undone_work,2026-08-03T14:35:25Z,https://github.com/FChecklist/compliance-tracker/pull/820,
compliance-tracker#817-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #817] docs: OCID-052 VERI Chat AI Escalation Certification -- dedicated deepening,merged_with_undone_work,2026-08-03T13:58:19Z,https://github.com/FChecklist/compliance-tracker/pull/817,Unchecked items: 1
compliance-tracker#813-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #813] docs: register OCID-049 Subscription Plan Entitlement Certification (planning only),merged_with_undone_work,2026-08-03T13:41:35Z,https://github.com/FChecklist/compliance-tracker/pull/813,Unchecked items: 1
compliance-tracker#811-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #811] docs: OCID-047 through OCID-052 Business Certification planning,merged_with_undone_work,2026-08-03T12:06:03Z,https://github.com/FChecklist/compliance-tracker/pull/811,
compliance-tracker#809-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #809] fix: GAP-ERP-CRM-403-NO-UX-EXPLANATION -- surface the already-real 403 reason,merged_with_undone_work,2026-08-03T11:26:49Z,https://github.com/FChecklist/compliance-tracker/pull/809,Unchecked items: 2
compliance-tracker#806-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #806] fix: GAP-403-VS-500-CLM-HR-PERFORMANCE -- 2 distinct real root causes,merged_with_undone_work,2026-08-03T10:41:14Z,https://github.com/FChecklist/compliance-tracker/pull/806,Unchecked items: 2
compliance-tracker#804-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #804] docs: resolve GAP-NAV-TIMEOUT-ORCHESTRA-PROMPTEVAL-SALESHQ -- test artifact, not a defect",merged_with_undone_work,2026-08-03T10:19:44Z,https://github.com/FChecklist/compliance-tracker/pull/804,
compliance-tracker#803-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #803] fix: /erp/reports client crash on 403 (GAP-ERP-REPORTS-CLIENT-CRASH-ON-403, OCID-020 Finding 1)",merged_with_undone_work,2026-08-03T16:36:19Z,https://github.com/FChecklist/compliance-tracker/pull/803,Unchecked items: 1
compliance-tracker#800-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #800] docs: register OCID-042 Universal Context Packaging Runtime, discovery only",merged_with_undone_work,2026-08-08T19:36:26Z,https://github.com/FChecklist/compliance-tracker/pull/800,Unchecked items: 1
compliance-tracker#798-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #798] docs: register OCID-044 Universal Result Verification and Reintegration Runtime (discovery),merged_with_undone_work,2026-08-13T10:02:54Z,https://github.com/FChecklist/compliance-tracker/pull/798,Unchecked items: 1
compliance-tracker#797-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #797] docs: OCID-043 real discovery inventory (worker/dispatch/sentinel/review/PR/merge/lock),merged_with_undone_work,2026-08-13T09:01:02Z,https://github.com/FChecklist/compliance-tracker/pull/797,Unchecked items: 1
compliance-tracker#795-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #795] fix: /erp/reports crashes to a blank page for a module-not-enabled org,merged_with_undone_work,2026-08-03T10:05:44Z,https://github.com/FChecklist/compliance-tracker/pull/795,Unchecked items: 2
compliance-tracker#789-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #789] docs: register OCID-038/039/040 -- real discovery + real end-user verification (implementation LOCKED),merged_with_undone_work,2026-08-04T07:33:11Z,https://github.com/FChecklist/compliance-tracker/pull/789,Unchecked items: 2
compliance-tracker#786-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #786] docs: OCID-038 real platform discovery + honest E2E integration certification,merged_with_undone_work,2026-08-03T21:50:40Z,https://github.com/FChecklist/compliance-tracker/pull/786,Unchecked items: 1
compliance-tracker#785-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #785] docs: VERIDIAN Universal Knowledge and Service Catalog v1.0 (OCID-037),merged_with_undone_work,2026-08-04T11:43:44Z,https://github.com/FChecklist/compliance-tracker/pull/785,Unchecked items: 1
compliance-tracker#781-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #781] docs: VERIDIAN Universal Software Execution Engine v1.0 (UMR-20260803-041700-a741),merged_with_undone_work,2026-08-03T06:44:27Z,https://github.com/FChecklist/compliance-tracker/pull/781,Unchecked items: 2
compliance-tracker#780-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #780] docs: VERIDIAN Universal Task Lifecycle Runtime v1.0 (OCID-20260803-032),merged_with_undone_work,2026-08-04T09:14:40Z,https://github.com/FChecklist/compliance-tracker/pull/780,
compliance-tracker#779-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #779] docs: OCID-034 VERIDIAN Universal Context and Predictive Runtime v1.0 (UMR-20260803-042003-5e92),merged_with_undone_work,2026-08-03T07:03:19Z,https://github.com/FChecklist/compliance-tracker/pull/779,Unchecked items: 1
compliance-tracker#778-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #778] docs: VERIDIAN Universal End User Work Orchestration Runtime v1.0 (OCID-033),merged_with_undone_work,2026-08-04T09:44:47Z,https://github.com/FChecklist/compliance-tracker/pull/778,Unchecked items: 1
compliance-tracker#775-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #775] docs: OCID-026 VERIDIAN Deterministic Execution and AI Escalation Runtime v1.0,merged_with_undone_work,2026-08-04T07:02:38Z,https://github.com/FChecklist/compliance-tracker/pull/775,Unchecked items: 1
compliance-tracker#774-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #774] docs: VERIDIAN Unified Synchronization Runtime v1.0 (OCID-20260803-028),merged_with_undone_work,2026-08-03T07:13:18Z,https://github.com/FChecklist/compliance-tracker/pull/774,Unchecked items: 2
compliance-tracker#773-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #773] docs: VERIDIAN Universal Organization Runtime v1.0 (OCID-20260803-029),merged_with_undone_work,2026-08-04T08:38:57Z,https://github.com/FChecklist/compliance-tracker/pull/773,Unchecked items: 1
compliance-tracker#769-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #769] docs: OCID-040 real status snapshot of OCID-022 through 039 (UMR-20260803-042918-60b8),merged_with_undone_work,2026-08-03T04:49:14Z,https://github.com/FChecklist/compliance-tracker/pull/769,
compliance-tracker#768-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #768] docs: VERIDIAN Universal End User Work Model v1.0 (OCID-023),merged_with_undone_work,2026-08-04T06:43:35Z,https://github.com/FChecklist/compliance-tracker/pull/768,Unchecked items: 1
